run_id,master_seed,derived_seed,fluids,fractions,COP,VHC,W_comp,pareto_rank,crowding_distance
76,123456781,2518401879,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.280000;0.440000;0.100000,4.65522281565,6127767.5093,107406.244513,0,0.178014539044
76,123456781,2518401879,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.100000;0.260000;0.440000;0.100000,4.66327323608,6031410.93812,107220.824234,0,0.174808262521
76,123456781,2518401879,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.320000;0.420000;0.100000,4.62759579975,6171620.10417,108047.466036,0,0.161935701508
76,123456781,2518401879,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.180000;0.120000;0.500000;0.160000,4.77028419616,5937240.58412,104815.558034,0,0.404666817891
76,123456781,2518401879,R1234ZEZ&R141B&R142B&R21&R245FA,0.120000;0.040000;0.120000;0.600000;0.120000,4.81378398181,5925795.99452,103868.391662,0,0.453795954632
76,123456781,2518401879,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.180000;0.480000;0.060000;0.140000,4.72531236896,5977754.56528,105813.110533,0,0.358358330779
76,123456781,2518401879,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.220000;0.460000;0.100000;0.060000,4.69245187674,5981758.30873,106554.102873,0,0.187380955123
76,123456781,2518401879,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.360000;0.400000;0.080000,4.60030297858,6190183.28479,108688.493416,0,inf
76,123456781,2518401879,R1224YDZ&R1234ZEZ&R21&R245CA&R245FA,0.060000;0.200000;0.520000;0.040000;0.180000,4.85507196134,5693530.62917,102985.085284,0,0.651354954745
76,123456781,2518401879,R123&R1336MZZZ&R141B&R245CA&R245FA,0.160000;0.060000;0.660000;0.060000;0.060000,5.06413504839,3392838.95792,98733.5438771,0,inf
76,123456781,2518401879,R123&R141B&R21&R245CA&RE245FA2,0.120000;0.600000;0.020000;0.160000;0.100000,5.0397342396,3413893.25494,99211.5806567,0,0.206553507767
76,123456781,2518401879,R123&R1336MZZZ&R141B&R245CA&R245FA,0.220000;0.040000;0.560000;0.120000;0.060000,5.01213097798,3459002.53488,99757.9676583,0,0.727323112555
76,123456781,2518401879,R123&R1336MZZZ&R141B&R245CA&R245FA,0.180000;0.080000;0.600000;0.060000;0.080000,5.01696383364,3425293.2651,99661.8705216,0,0.112202810795
76,123456781,2518401879,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.240000;0.460000;0.080000;0.120000,4.68614477617,6024410.55491,106697.514456,0,0.106962084762
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.060000;0.160000;0.520000;0.080000;0.180000,4.76481993422,5936258.70921,104935.759777,0,0.13203309817
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.180000;0.520000;0.060000;0.160000,4.75629449385,6008268.54907,105123.852328,0,0.0757505987144
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.180000;0.520000;0.040000;0.140000,4.75580505789,6050247.95259,105134.670979,0,0.327918803025
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.440000;0.360000;0.060000;0.060000,4.55007754124,6303143.11121,109888.237171,0,inf
77,123456781,1158443198,R1224YDZ&R123&R141B&R21&R365MFC,0.040000;0.040000;0.600000;0.020000;0.300000,5.01706589772,3222298.68744,99659.8430622,0,inf
77,123456781,1158443198,R123&R1233ZDE&R141B&R21&R365MFC,0.420000;0.080000;0.360000;0.040000;0.100000,4.99772366954,3488716.58323,100045.547345,0,0.864723623546
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.260000;0.480000;0.020000;0.120000,4.693784623,6184455.53689,106523.848059,0,0.91413738294
77,123456781,1158443198,R1233ZDE&R1336MZZZ&R141B&R142B&R21,0.120000;0.020000;0.040000;0.060000;0.760000,4.96998267962,5657765.90957,100603.972334,0,0.601751844104
77,123456781,1158443198,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.160000;0.060000;0.140000;0.540000;0.100000,4.81224819948,5709818.65939,103901.540252,0,0.235144628764
77,123456781,1158443198,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.140000;0.060000;0.160000;0.560000;0.080000,4.81040463769,5811712.34021,103941.35996,0,0.204159716146
77,123456781,1158443198,R1233ZDE&R1234ZEZ&R1336MZZZ&R141B&R21,0.120000;0.080000;0.040000;0.040000;0.720000,4.98439531743,5474085.77074,100313.070725,0,0.818043368436
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.140000;0.520000;0.120000;0.100000,4.77630897445,5866218.94649,104683.344958,0,0.235259812549
77,123456781,1158443198,R1233ZDE&R1336MZZZ&R142B&R21&R245FA,0.120000;0.040000;0.080000;0.640000;0.120000,4.85503475487,5669501.97366,102985.874509,0,0.677058746064
77,123456781,1158443198,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.400000;0.360000;0.080000;0.080000,4.55796210805,6186798.87949,109698.147582,0,0.675182406588
78,123456781,372586635,R123&R1234ZEZ&R142B&R21&R245FA,0.060000;0.140000;0.260000;0.480000;0.060000,4.6732955299,6065230.97384,106990.879734,0,0.0661075313918
78,123456781,372586635,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.300000;0.420000;0.040000;0.080000,4.63136019284,6172261.821,107959.644506,0,0.916515165571
78,123456781,372586635,R123&R1234ZEZ&R142B&R21&R245CA,0.020000;0.280000;0.100000;0.540000;0.060000,4.81810715794,5892586.82851,103775.192956,0,0.318307497482
78,123456781,372586635,R123&R142B&R21&R245CA&R245FA,0.060000;0.220000;0.560000;0.080000;0.080000,4.76067911589,5924424.66413,105027.032452,0,0.347468175058
78,123456781,372586635,R123&R1234ZEZ&R142B&R21&R245CA,0.040000;0.200000;0.240000;0.460000;0.060000,4.67402010246,5996124.75073,106974.293871,0,0.111223093565
78,123456781,372586635,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.200000;0.460000;0.080000;0.100000,4.7011679595,5970189.91397,106356.548906,0,0.264639156075
78,123456781,372586635,R123&R141B&R21&R245CA&R245FA,0.420000;0.500000;0.040000;0.020000;0.020000,5.0607012366,3489567.67534,98800.5370449,0,inf
78,123456781,372586635,R123&R141B&R21&R245CA&R245FA,0.340000;0.460000;0.100000;0.060000;0.040000,4.95905612916,3645050.68743,100825.638383,0,0.71028703874
78,123456781,372586635,R1234ZEZ&R142B&R21&R245CA&R245FA,0.180000;0.260000;0.440000;0.080000;0.040000,4.65983392514,6070705.1607,107299.961336,0,0.155419098649
78,123456781,372586635,R123&R1233ZDE&R141B&R21&R245CA,0.360000;0.120000;0.420000;0.060000;0.040000,4.98620911191,3617991.22869,100276.58062,0,0.0449115813719
78,123456781,372586635,R1224YDZ&R1233ZDE&R142B&R21&R245CA,0.100000;0.080000;0.620000;0.180000;0.020000,4.35828089644,6196831.20744,114724.133639,0,0.890357231048
78,123456781,372586635,R123&R141B&R21&R245CA&R245FA,0.380000;0.480000;0.060000;0.040000;0.040000,5.00158712642,3560536.03589,99968.2675443,0,0.219722941497
78,123456781,372586635,R123&R1233ZDE&R141B&R21&R245CA,0.340000;0.140000;0.420000;0.060000;0.040000,4.97827431574,3631143.16509,100436.409946,0,0.0808284265743
78,123456781,372586635,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245CA,0.120000;0.140000;0.060000;0.600000;0.080000,4.95840115912,5480427.77033,100838.956743,0,0.884924263358
78,123456781,372586635,R1233ZDE&R1234ZEZ&R21&R245CA&R245FA,0.020000;0.380000;0.480000;0.020000;0.100000,4.85241583491,5728301.92826,103041.457495,0,0.290593972306
78,123456781,372586635,R1224YDZ&R1234ZEZ&R21&R245CA&R245FA,0.140000;0.080000;0.560000;0.100000;0.120000,4.88464172081,5577949.76018,102361.652825,0,0.369743583851
78,123456781,372586635,R123&R1233ZDE&R141B&R21&R245CA,0.360000;0.080000;0.440000;0.080000;0.040000,4.99364482509,3617909.71595,100127.265257,0,0.0606091818739
78,123456781,372586635,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.120000;0.600000;0.160000;0.020000,4.34053870917,6299454.31245,115193.074754,0,inf
79,123456781,1322903914,R123&R1234ZEZ&R245CA&R365MFC&RE347MCCHFE7000,0.140000;0.440000;0.140000;0.260000;0.020000,5.60690017794,3625569.75177,89175.8340852,0,inf
79,123456781,1322903914,R1224YDZ&R1234ZEZ&R141B&R21&R245FA,0.220000;0.040000;0.020000;0.660000;0.060000,4.94994215248,5602961.55079,101011.281465,0,0.0460363061764
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R141B&R21&R245FA,0.140000;0.060000;0.040000;0.660000;0.100000,4.95436799584,5579233.18155,100921.045917,0,0.0831604063453
79,123456781,1322903914,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.040000;0.340000;0.440000;0.100000,4.63276494463,6205642.87195,107926.908871,0,0.254546902988
79,123456781,1322903914,R1234ZEZ&R141B&R142B&R21&R245FA,0.160000;0.020000;0.180000;0.500000;0.140000,4.72537988583,6016383.927,105811.598661,0,0.100152491477
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.140000;0.040000;0.160000;0.560000;0.100000,4.79823573971,5907569.45291,104204.967643,0,0.15233296267
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R21&R245CA&R245FA,0.180000;0.100000;0.600000;0.020000;0.100000,4.93866519035,5619079.86964,101241.930912,0,0.153357302147
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.180000;0.080000;0.040000;0.580000;0.120000,4.88789449576,5684656.93021,102293.533634,0,0.21015957579
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.180000;0.100000;0.060000;0.540000;0.120000,4.84537355701,5686322.67147,103191.218204,0,0.149738792321
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.060000;0.160000;0.540000;0.120000,4.78257181784,5921850.71377,104546.260682,0,0.0949558687408
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.060000;0.220000;0.500000;0.100000,4.7256172888,5986126.45332,105806.282956,0,0.0330237932963
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.140000;0.140000;0.080000;0.540000;0.100000,4.83085339844,5778764.65307,103501.381384,0,0.179899104891
79,123456781,1322903914,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.400000;0.360000;0.060000;0.100000,4.55936010172,6215614.12402,109664.511871,0,inf
79,123456781,1322903914,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.260000;0.480000;0.080000;0.100000,4.69512638366,6083275.4558,106493.405958,0,0.168910859302
79,123456781,1322903914,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.160000;0.500000;0.060000;0.140000,4.74985839653,5965809.50065,105266.296015,0,0.0619979495103
79,123456781,1322903914,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.080000;0.180000;0.520000;0.100000,4.75797166463,5942481.35874,105086.796485,0,0.0833440999374
79,123456781,1322903914,R123&R1233ZDE&R1234ZEZ&R21&R245CA,0.060000;0.140000;0.100000;0.600000;0.100000,4.9590504501,5433545.8731,100825.753848,0,1.95046963931
79,123456781,1322903914,R123&R1234ZEZ&R142B&R21&R245FA,0.040000;0.060000;0.300000;0.480000;0.120000,4.67069925341,6162077.50231,107050.352179,0,0.176742226558
79,123456781,1322903914,R123&R1234ZEZ&R142B&R21&R245FA,0.060000;0.060000;0.200000;0.520000;0.160000,4.73262081279,5969219.38151,105649.706532,0,0.0573406150133
80,123456781,1570279518,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.100000;0.700000;0.040000,4.92877385127,6053645.16319,101445.108883,0,1.09180165219
80,123456781,1570279518,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.040000;0.360000;0.440000;0.120000,4.63310343251,6284928.63328,107919.023886,0,inf
80,123456781,1570279518,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.100000;0.320000;0.460000;0.020000,4.6530568935,6170418.32941,107456.240369,0,0.947793445031
80,123456781,1570279518,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.120000;0.180000;0.580000;0.040000,4.79948803585,6069137.38479,104177.778185,0,0.781850185392
80,123456781,1570279518,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.060000;0.080000;0.140000;0.660000;0.060000,4.97416282033,5767952.37328,100519.427703,0,1.16483699385
80,123456781,1570279518,R1233ZDE&R1336MZZZ&R141B&R21&RE347MCCHFE7000,0.080000;0.160000;0.640000;0.080000;0.040000,4.98108021485,3405109.1598,100379.832975,0,inf
80,123456781,1570279518,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.080000;0.320000;0.440000;0.100000,4.63837607818,6205359.36189,107796.347595,0,0.158488083029
80,123456781,1570279518,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.100000;0.180000;0.580000;0.100000,4.79584924428,6131144.55398,104256.821792,0,0.89083238997
80,123456781,1570279518,R1234ZEZ&R1336MZZZ&R141B&R21&R245CA,0.040000;0.020000;0.660000;0.040000;0.240000,4.97808614673,3491080.87211,100440.206389,0,0.858877874814
81,123456781,1104157398,R1233ZDE&R142B&R21&R245CA&R245FA,0.080000;0.040000;0.780000;0.040000;0.060000,5.02927552653,5910210.10353,99417.8977395,0,inf
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.060000;0.700000;0.060000;0.060000,4.95560274442,5994415.52801,100895.900214,0,0.83918599212
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.180000;0.160000;0.560000;0.040000;0.060000,4.79601301782,6081419.08226,104253.261645,0,0.71162074861
81,123456781,1104157398,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.060000;0.680000;0.080000,4.93484940998,6016923.5932,101320.214349,0,0.385536617685
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.220000;0.520000;0.060000;0.080000,4.73954611448,6102240.48025,105495.333925,0,0.516892886752
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.220000;0.500000;0.040000;0.080000,4.72332530567,6119718.72455,105857.62522,0,0.603641399004
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.140000;0.600000;0.060000;0.080000,4.83574809098,6042397.29697,103396.618391,0,0.527126220961
81,123456781,1104157398,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.180000;0.260000;0.440000;0.080000,4.65605033293,6147393.63152,107387.15526,0,0.701712745499
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.300000;0.440000;0.020000;0.120000,4.64959289295,6209826.66926,107536.296513,0,inf
81,123456781,1104157398,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.100000;0.660000;0.060000;0.080000,4.9006915557,6024874.2617,102026.416949,0,0.415082154668
81,123456781,1104157398,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.100000;0.620000;0.100000,4.86602059383,6034082.88719,102753.367019,0,0.398308878477
82,123456781,2460579903,R1224YDZ&R141B&R142B&R21&R245CA,0.060000;0.040000;0.240000;0.640000;0.020000,4.78255028311,6051357.31342,104546.73143,0,0.280851475308
82,123456781,2460579903,R123&R141B&R245FA&R365MFC&RE245FA2,0.200000;0.580000;0.060000;0.120000;0.040000,5.03727780949,3346597.2483,99259.9612151,0,0.199629647864
82,123456781,2460579903,R123&R1233ZDE&R21&R245CA&RE245FA2,0.060000;0.120000;0.680000;0.060000;0.080000,4.99980746162,5355014.13094,100003.850916,0,1.04030740597
82,123456781,2460579903,R1233ZDE&R21&R245CA&R245FA&RE245FA2,0.140000;0.640000;0.080000;0.080000;0.060000,4.95657300334,5471490.32133,100876.149643,0,0.36315541021
82,123456781,2460579903,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.180000;0.200000;0.520000;0.040000,4.74270481214,6054307.06271,105425.072781,0,0.328408210983
82,123456781,2460579903,R123&R141B&R245FA&R365MFC&RE245FA2,0.200000;0.580000;0.080000;0.080000;0.060000,5.01875198826,3384215.09653,99626.3615276,0,0.895436030268
82,123456781,2460579903,R1234ZEZ&R142B&R21&R245CA&R245FA,0.180000;0.200000;0.480000;0.040000;0.100000,4.7162644215,6059934.5172,106016.108368,0,0.522749476791
82,123456781,2460579903,R1234ZEZ&R21&R245CA&R245FA&RE245FA2,0.140000;0.660000;0.060000;0.080000;0.060000,4.94822526966,5692991.72852,101046.32929,0,0.524184025782
82,123456781,2460579903,R123&R141B&R245CA&R365MFC&RE245FA2,0.100000;0.580000;0.080000;0.140000;0.100000,5.05378594979,3280119.94324,98935.7295634,0,inf
82,123456781,2460579903,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.100000;0.160000;0.100000;0.540000;0.100000,4.81732024581,5769359.20961,103792.144696,0,0.30976741278
82,123456781,2460579903,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.120000;0.560000;0.080000;0.100000,4.81686357568,5938080.54232,103801.984869,0,0.185315875337
82,123456781,2460579903,R1233ZDE&R142B&R21&R245CA&R245FA,0.120000;0.100000;0.600000;0.080000;0.100000,4.86830157319,5764842.52207,102705.223266,0,0.65230153519
82,123456781,2460579903,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.280000;0.420000;0.080000;0.080000,4.63828818302,6064487.23522,107798.390327,0,inf
82,123456781,2460579903,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.160000;0.560000;0.080000;0.080000,4.79672056886,6007265.42346,104237.883534,0,0.207298645055
83,123456781,2358326582,R1224YDZ&R123&R1233ZDE&R21&R245FA,0.100000;0.040000;0.060000;0.760000;0.040000,5.04307038729,5687546.38,99145.9491147,0,inf
83,123456781,2358326582,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.180000;0.580000;0.060000,4.79937691009,6097836.65972,104180.190339,0,0.362484787397
83,123456781,2358326582,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.120000;0.200000;0.580000;0.060000,4.78984232453,6164047.06914,104387.569804,0,1.11262909964
83,123456781,2358326582,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.060000;0.060000;0.160000;0.620000;0.100000,4.93857656941,5766764.4123,101243.747661,0,0.541861310751
83,123456781,2358326582,R123&R1234ZEZ&R142B&R21&R245FA,0.060000;0.140000;0.120000;0.640000;0.040000,4.85748608257,5967631.44331,102933.902743,0,0.357746509438
83,123456781,2358326582,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.100000;0.080000;0.140000;0.620000;0.060000,4.94415096764,5696289.32071,101129.598039,0,0.604757373146
83,123456781,2358326582,R123&R1233ZDE&R142B&R21&R245FA,0.060000;0.080000;0.140000;0.660000;0.060000,4.86515694234,5866940.67952,102771.607561,0,0.388022298657
83,123456781,2358326582,R123&R1234ZEZ&R142B&R21&R245FA,0.020000;0.180000;0.100000;0.600000;0.100000,4.85105255003,6011484.28487,103070.415099,0,0.336385950004
83,123456781,2358326582,R123&R1233ZDE&R142B&R21&R245FA,0.060000;0.080000;0.120000;0.680000;0.060000,4.89104710315,5849314.59928,102227.598601,0,0.521690497712
83,123456781,2358326582,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.160000;0.140000;0.600000;0.040000,4.82955700535,6072294.49124,103529.164154,0,0.403176520062
83,123456781,2358326582,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.140000;0.340000;0.380000;0.080000,4.5873507338,6175112.93655,108995.37206,0,inf
84,123456781,2403816446,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.040000;0.120000;0.340000;0.420000;0.080000,4.61899742418,6134181.269,108248.59901,0,inf
84,123456781,2403816446,R1224YDZ&R123&R141B&R21&RE347MCCHFE7000,0.080000;0.220000;0.660000;0.020000;0.020000,5.06628510184,3406126.74874,98691.6428802,0,inf
84,123456781,2403816446,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.060000;0.040000;0.280000;0.500000;0.120000,4.70748784978,6003525.40378,106213.763255,0,0.116739988828
84,123456781,2403816446,R123&R1233ZDE&R141B&R21&RE347MCCHFE7000,0.220000;0.140000;0.540000;0.080000;0.020000,4.99909390623,3570348.22561,100018.12516,0,0.147800674519
84,123456781,2403816446,R123&R1233ZDE&R141B&R21&RE347MCCHFE7000,0.220000;0.100000;0.620000;0.040000;0.020000,5.06378696299,3454237.20808,98740.3308343,0,0.238928620431
84,123456781,2403816446,R1224YDZ&R123&R1233ZDE&R141B&R21,0.080000;0.200000;0.100000;0.560000;0.060000,4.97906016626,3591250.03456,100420.557957,0,0.0755868003713
84,123456781,2403816446,R1224YDZ&R123&R1233ZDE&R141B&R21,0.080000;0.200000;0.120000;0.560000;0.040000,4.98394781161,3570734.06895,100322.077778,0,0.0945600734615
84,123456781,2403816446,R1224YDZ&R123&R141B&R21&R245CA,0.080000;0.200000;0.560000;0.080000;0.080000,4.96836501139,3592080.13599,100636.728351,0,0.0906989210406
84,123456781,2403816446,R1224YDZ&R123&R141B&R21&RE347MCCHFE7000,0.100000;0.240000;0.600000;0.040000;0.020000,5.0162381925,3471626.69882,99676.2874513,0,0.238906199516
84,123456781,2403816446,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.060000;0.100000;0.120000;0.640000;0.080000,4.95814575883,5723739.22238,100844.151084,0,1.37251464288
